ID,collection_date,longitude,latitude
560,2024-10-07,4012339.61706901,2961253.81532041
561,2024-10-13,3976615.10953996,2963929.7374429
562,2024-10-07,4010466.2817772,2958828.94678515
563,2024-10-18,3970946.82172657,2970965.66681387
564,2024-10-14,4022163.07343229,2930422.22008652
565,2024-10-11,4001930.12916088,2952942.92975631
566,2024-09-27,4008924.05201785,2968301.61167828
567,2024-10-12,3982759.63295703,2949613.12695094
568,2024-10-15,3992771.74961613,2961846.45638616
569,2024-10-18,3977834.5647702,2970789.81834218
570,2024-10-03,3998904.33828471,2957588.62683747
571,2024-10-08,4019505.83612026,2964356.93809163
572,2024-10-04,3976976.48515391,2973058.26363548
573,2024-10-13,4038155.1530068,2955523.9547028
574,2024-10-14,3992257.53621991,2957455.23027452
575,2024-10-15,4000581.58471561,2956992.52350593
576,2024-10-15,3966924.19767576,2974369.34515833
577,2024-10-08,3988186.04731848,2960353.20338381
578,2024-10-20,3988404.6637229,2958589.78137425
579,2024-10-14,3991572.34390676,2959493.98722959
580,2024-10-08,3992305.85054463,2960174.41989911
581,2024-09-26,4002649.55494313,2951996.3338673
582,2024-10-14,4015291.54529419,2959509.7515366
583,2024-10-17,3991616.75342909,2960775.36594091
584,2024-10-05,4002349.11803381,2955956.51906057
585,2024-10-17,4002152.15459356,2956830.24087135
586,2024-10-17,3982769.47666807,2973125.85601685
587,2024-10-15,4024384.20887036,2964213.23543277
588,2024-09-28,3992047.9056964,2954546.27606899
589,2024-10-14,4012056.74384523,2958069.35215356
590,2024-10-06,3989775.26465772,2960966.59971302
591,2024-10-19,3993294.2007182,2956452.83400046
592,2024-10-07,3995592.12693664,2956441.20351717
593,2024-10-09,3997331.29820834,2956077.79655475
594,2024-10-17,4000157.55995418,2952277.19486469
595,2024-10-17,3983541.849612,2949374.5532342
596,2024-10-17,3977006.6736094,2963523.68435795
597,2024-10-17,4010782.59698888,2952164.61049713
598,2024-10-19,3998985.50841499,2951634.07562443
599,2024-10-14,4016758.63058916,2970340.30494757
600,2024-10-02,3977524.46296316,2973007.52343014
601,2024-10-20,3996084.25774086,2952946.09691272
602,2024-10-19,3999193.29851864,2954846.62036269
603,2024-10-22,3988254.90555967,2957222.95241116
604,2024-10-20,3988531.51387411,2959959.41492474
605,2024-10-17,4008644.11568706,2959203.55810854
606,2024-10-05,3999232.87274402,2958311.94544179
607,2024-10-21,4016885.57471919,2966401.07089263
608,2024-09-30,4024740.8104601,2976002.30780714
609,2024-10-12,4028257.69146816,2976402.00110751
610,2024-10-22,4014609.45310648,2959310.98966216
611,2024-10-11,4001423.07332915,2958070.9625907
612,2024-10-21,3986380.15588523,2956868.62897367
613,2024-10-18,4020351.01845045,2940320.53900737
614,2024-10-18,4003745.27966265,2953793.74450923
615,2024-10-21,4036323.55938481,2961531.04974459
616,2024-10-09,4000458.91702856,2958876.59285883
617,2024-10-22,3986414.25492729,2958975.82557912
618,2024-10-02,4006860.2973114,2964618.61116164
619,2024-10-23,4026213.98623034,2961338.48879177
620,2024-10-04,4005082.74824174,2956630.806862
621,2024-10-02,3992644.6513645,2956058.69885624
622,2024-10-20,3987492.56115233,2969737.10978998
623,2024-10-22,3993713.89687777,2959828.77685701
624,2024-10-01,3997462.72488902,2955299.05704513
625,2024-10-17,4022307.7378799,2967201.05757688
626,2024-10-18,3974823.38582669,2971853.24928342
627,2024-10-20,3993852.30525244,2954776.34304534
628,2024-10-20,3976942.63862152,2965221.86537161
629,2024-10-22,4022288.31406367,2974176.11204872
630,2024-10-19,3990939.28560164,2945931.71566857
631,2024-10-20,4006437.57218398,2976637.19046404
632,2024-10-12,3998664.93294987,2957301.78127791
633,2024-10-22,4005820.13824902,2966772.57480225
634,2024-10-13,4007042.99983882,2956369.45337671
635,2024-10-19,3994887.02016098,2957208.89085053
636,2024-10-20,3997148.5241849,2965799.75491793
637,2024-10-23,4025615.24254387,2958296.61171711
638,2024-10-07,3989294.70075916,2957394.08759557
639,2024-10-16,3993955.84062186,2943539.96553083
640,2024-10-23,4008612.17694133,2953348.52613043
641,2024-10-25,4000473.98024472,2957071.78758345
642,2024-10-18,4002899.89285695,2951667.35382936
643,2024-10-25,4009435.99658652,2943953.89383096
644,2024-10-20,4014512.8984564,2956277.27963758
645,2024-10-21,4005581.3452456,2957851.16873025
646,2024-10-16,3991298.6364718,2959775.89863222
647,2024-10-23,3994694.04710737,2954869.43254212
648,2024-10-10,3970732.10908456,2972485.61204708
649,2024-10-25,3999750.03908592,2953608.6902637
650,2024-10-21,4003926.66209246,2954208.53316863
651,2024-10-23,4007052.22771705,2963270.71315097
652,2024-09-29,3999016.57764964,2957061.20681442
653,2024-10-23,3998625.59860374,2945849.27636273
654,2024-10-20,3992347.15597895,2960755.98605364
655,2024-10-19,3994048.37492344,2957109.9522812
656,2024-10-16,3994048.16530729,2956060.96008772
657,2024-10-22,3998871.65416618,2959162.51107855
658,2024-10-22,4024899.64978945,2959933.49050581
659,2024-10-21,4024716.23737842,2944696.04445695
660,2024-10-05,4024754.30276589,2963780.69139394
661,2024-10-22,3994990.32566214,2958883.4908266
662,2024-10-16,3991089.331685,2969501.57771106
663,2024-10-23,4011579.61622472,2945398.33719383
664,2024-10-26,3996503.28548201,2957952.98522379
665,2024-10-21,4001742.34052704,2956499.57347344
666,2024-10-15,3989694.4774223,2957749.26214074
667,2024-10-10,3995249.62614344,2961815.22003397
668,2024-10-25,4028179.61830374,2974873.12362353
669,2024-10-13,3993609.78826144,2951277.01358609
670,2024-10-13,3997388.94449301,2955698.40294174
671,2024-10-18,4006211.54890406,2960181.3956533
672,2024-10-10,4006596.6918923,2967550.9489361
673,2024-10-24,3982282.56872132,2974649.82889245
674,2024-10-21,4014389.26730558,2959964.78469823
675,2024-10-26,4023120.06237534,2961520.11348958
676,2024-10-24,3989813.18712068,2951201.15808193
677,2024-10-24,3988321.73734643,2956471.29852741
678,2024-10-07,4003014.66777536,2954780.83259266
679,2024-10-24,4003728.27901376,2957653.53033391
680,2024-10-13,3997505.22267278,2957803.90061199
681,2024-10-16,4010408.64402684,2968050.07270922
682,2024-10-08,3987021.79892168,2956899.91928889
683,2024-10-05,3997385.29743334,2955581.14340485
684,2024-10-13,4024216.39769875,2960056.27752148
685,2024-10-25,3999946.86133079,2953028.95718302
686,2024-10-14,4021554.7432982,2963019.22975733
687,2024-10-24,3986748.61881102,2959858.40993211
688,2024-10-27,3997026.70751001,2956727.12589322
689,2024-10-22,4006878.91276464,2954685.61023463
690,2024-10-24,4002012.82377822,2963097.85237546
691,2024-10-11,4004134.10143861,2952959.20458063
692,2024-10-12,4016756.33919745,2971763.69945736
693,2024-10-17,3974433.08519691,2970020.6550104
694,2024-10-08,3972262.90097897,2963880.54885557
695,2024-10-29,3988211.0530829,2960818.52671599
696,2024-10-07,4006631.71799898,2952862.36734114
697,2024-10-25,4026056.35037412,2959093.02314993
698,2024-10-26,4006049.20004884,2955906.50220649
699,2024-10-28,4010168.24801234,2958215.71822627
700,2024-10-27,4020893.79425344,2964164.41034826
701,2024-10-27,3993502.9986446,2956800.33253956
702,2024-10-24,3972517.89658299,2966201.01293372
703,2024-10-15,3993953.02582705,2957161.45500295
704,2024-10-25,3998890.44439671,2957996.12280861
705,2024-10-18,4004125.49602834,2954096.51436027
706,2024-10-13,3998942.23031443,2956552.12357466
707,2024-10-28,3969095.54742622,2969104.90021529
708,2024-10-26,3993367.98620197,2956160.92420167
709,2024-10-23,3976085.88020056,2963275.341809
710,2024-10-30,3991678.08377002,2958731.08725284
711,2024-10-10,4022809.49034965,2959555.69821996
712,2024-10-18,3982526.14357108,2963547.34272313
713,2024-10-28,3976597.35520171,2962995.28736534
714,2024-10-21,3982298.64501977,2958818.86200757
715,2024-10-31,4013223.83707746,2960051.15222073
716,2024-10-28,3986672.33842329,2957093.49505309
717,2024-10-29,3994436.38610876,2953650.15521803
718,2024-10-06,3990029.70442311,2959725.88061379
719,2024-10-14,3965945.93056759,2972878.84184596
720,2024-10-27,3979159.22097221,2977119.20145443
721,2024-10-26,3987183.83408451,2973802.01294947
722,2024-10-29,3988044.47489794,2960082.95926379
723,2024-10-09,3969128.43373737,2970622.33662883
724,2024-10-21,4024352.36204483,2958505.75907875
725,2024-10-11,4020012.86812084,2964278.21706016
726,2024-10-31,3990486.00146912,2957383.64642234
727,2024-10-15,4012040.03338016,2972011.70631108
728,2024-11-01,3998065.51349008,2958662.73174486
729,2024-10-26,4013877.08139712,2959238.57747403
730,2024-10-12,4023395.69895987,2964847.55920007
731,2024-10-27,3986782.25882382,2960579.12455245
732,2024-10-29,4011496.84145885,2970829.06082455
733,2024-10-09,3997079.99353745,2955638.18282756
734,2024-10-26,3986646.53492878,2953753.05315905
735,2024-10-22,4030354.79588787,2959973.28521205
736,2024-10-29,3998982.03817461,2950671.0879184
737,2024-10-26,4006481.28795033,2962492.94770085
738,2024-11-01,3988474.25980568,2957045.49837562
739,2024-10-25,4028439.48632296,2945184.43871788
740,2024-10-21,4005038.22465739,2959725.09529842
741,2024-10-27,3993719.4221083,2958701.44583305
742,2024-10-09,3996846.81664552,2944818.42272262
743,2024-10-29,3988669.94678459,2950371.91070871
744,2024-10-12,4003276.29314731,2955672.28128007
745,2024-10-30,3997619.3600941,2954252.05480109
746,2024-10-30,4003160.61946099,2956824.7608689
747,2024-10-28,3997762.83199208,2956514.37482606
748,2024-10-21,3989490.78345728,2959627.6145605
749,2024-10-31,3994349.53758241,2957853.94494286
750,2024-10-26,3996854.16519153,2953497.6619045
751,2024-10-25,3987616.25106821,2956431.77934156
752,2024-10-30,3982803.60956466,2954605.08672291
753,2024-10-25,3992683.95120659,2948476.89054004
754,2024-10-29,3997531.6504996,2955854.16434225
755,2024-11-03,4000098.99525048,2954170.01477073
756,2024-10-29,3973713.57979429,2964731.28326788
757,2024-10-28,4008863.54128735,2954834.50977915
758,2024-10-29,3996498.08031731,2955612.53232162
759,2024-10-29,3999881.38010406,2961874.83567093
760,2024-11-03,4009225.66794256,2972614.70273964
761,2024-10-29,4012757.30541011,2955792.90451861
762,2024-11-01,3970993.97079781,2971903.90864661
763,2024-10-24,3998166.79302161,2943464.58712194
764,2024-11-01,3986163.24460012,2975797.23655087
765,2024-10-08,3999471.62602735,2957666.33976352
766,2024-10-29,4019209.37871774,2942061.4665123
767,2024-10-27,4007093.95413655,2964131.97402146
768,2024-11-03,3998879.9307292,2955553.98789801
769,2024-10-09,3962773.46304677,2978105.44658929
770,2024-10-31,4006904.6521397,2963195.94249018
771,2024-11-02,4005280.0402881,2951297.89120358
772,2024-10-27,3994613.49876377,2961013.96679609
773,2024-10-30,3963430.87571591,2972013.08985934
774,2024-11-01,4010658.71957838,2971589.3244138
775,2024-10-25,3985384.32719818,2952708.09625755
776,2024-11-01,3992216.11118414,2961803.16235561
777,2024-11-02,4001978.82690694,2952896.77661853
778,2024-10-27,4000531.36799619,2968128.55742835
779,2024-10-20,3991812.7544166,2958863.43240312
780,2024-11-01,3999144.62011681,2956847.39928148
781,2024-11-01,3999671.68662083,2956826.49740612
782,2024-11-02,3968403.73054693,2969010.96444036
783,2024-11-04,3985427.92780586,2962087.89197386
784,2024-11-03,4006697.87447278,2955355.64227729
785,2024-10-31,3989005.0228704,2959550.96938362
786,2024-11-02,3989081.4353507,2967847.74564777
787,2024-10-23,4011914.22282092,2955783.78839321
788,2024-10-17,3991569.77727108,2960646.95615604
789,2024-10-12,3998839.02229699,2951932.62683546
790,2024-10-29,4006914.08541298,2968737.85198191
791,2024-10-16,4024729.78262556,2968525.57299649
792,2024-11-03,3999438.43008306,2957593.61400324
793,2024-10-30,4002906.77631217,2933022.51729918
794,2024-10-19,4018820.66861317,2941916.57472303
795,2024-10-29,3988756.14254188,2957325.70270593
796,2024-10-30,3993702.01537274,2961205.40470976
797,2024-11-02,3994867.6545911,2958220.2882485
798,2024-10-20,4003664.46497163,2954800.92982232
799,2024-11-01,4014601.14391382,2940244.74970922
800,2024-10-31,3989351.28592364,2950440.3650415
801,2024-10-25,3998562.6060282,2954464.59991181
802,2024-10-29,4006521.79105781,2955248.96134876
803,2024-11-06,4006534.3771241,2956548.52123826
804,2024-10-29,3988541.78349656,2960357.99906021
805,2024-10-13,3997546.06691636,2955126.94704655
806,2024-11-05,4017774.89225179,2965425.25347149
807,2024-10-25,4027310.1884418,2978628.81326955
808,2024-11-04,3994231.06189777,2956327.2898754
809,2024-11-03,3992771.80331569,2957807.52271927
810,2024-11-02,3958979.57432482,2978480.13465037
811,2024-10-29,4020453.34168374,2962371.64602493
812,2024-11-06,3994190.06156345,2956211.01133931
813,2024-11-03,4007852.79006033,2963419.47927969
814,2024-11-03,3993987.81416223,2951251.21069536
815,2024-10-19,4000986.73506912,2953591.09018553
816,2024-11-07,3977325.14085041,2962796.35123832
817,2024-10-31,4016840.68481771,2958861.31346408
818,2024-11-04,3983335.89139996,2959368.36748556
819,2024-10-31,4006787.60679951,2967344.48361712
820,2024-11-04,4003202.78760321,2957593.53530246
821,2024-11-02,4009982.03814572,2956050.23313772
822,2024-11-04,3984649.04074425,2958435.66017551
823,2024-10-17,3999560.23529911,2962019.89354417
824,2024-10-31,3990702.31203723,2959689.5340365
825,2024-11-03,4008686.93430478,2967632.59245425
826,2024-11-04,3992082.91084371,2957275.56690262
827,2024-10-14,3996041.10241949,2956716.74513297
828,2024-11-04,4024177.32317822,2959857.79359472
829,2024-11-04,4023918.84574301,2962433.00142122
830,2024-10-16,4022720.06379869,2961485.21828285
831,2024-11-02,3999568.3872963,2951633.88305757
832,2024-10-27,3983848.91113437,2959668.33997757
833,2024-10-31,3984988.29856686,2960191.9510926
834,2024-11-07,3990275.21192143,2960943.38706256
835,2024-10-31,4002028.32447575,2954932.92123129
836,2024-11-02,3988228.93736527,2960489.21128208
837,2024-11-07,4000812.67212833,2953753.11663876
838,2024-11-09,3996672.393369,2953916.20593019
839,2024-11-07,3993534.02879536,2950636.13349231
840,2024-10-31,3987877.12328971,2960051.01049834
841,2024-11-04,3991752.42614409,2968008.21207719
842,2024-11-03,4023633.82138233,2962923.33746197
843,2024-10-15,3990684.91485547,2959938.1476115
844,2024-11-03,3987182.71047018,2959025.26008146
845,2024-11-04,3992860.19814019,2966340.5881552
846,2024-10-16,3989084.68181804,2959965.18771055
847,2024-11-05,3998433.53395576,2940041.31598332
848,2024-11-03,3994003.44138819,2956423.50388648
849,2024-11-11,4024821.82494496,2960264.14612773
850,2024-11-08,3979922.57373284,2970777.25227343
851,2024-11-06,4016652.79021462,2965141.67995133
852,2024-11-02,4035233.29991052,2955368.68705158
853,2024-11-02,4010409.64283679,2956120.79709781
854,2024-11-05,3998229.34566416,2955730.78167139
855,2024-10-26,4000057.81274576,2960030.30624775
856,2024-11-02,3968508.062577,2977298.73803428
857,2024-11-05,3992979.48805633,2953250.71239455
858,2024-11-05,4008062.79995647,2956006.01018257
859,2024-10-17,3991303.88364014,2960994.88968973
860,2024-10-16,3995244.143137,2961193.71301632
861,2024-10-20,4025392.59034307,2974023.10891853
862,2024-11-08,4002866.12780334,2962759.00310947
863,2024-10-28,3999445.80070414,2957580.16619249
864,2024-11-04,4008072.16528507,2969041.73420268
865,2024-11-04,3993548.79063975,2958673.36643953
866,2024-11-08,3998494.79422924,2958609.83857707
867,2024-10-19,4006512.75396883,2957956.15278203
868,2024-11-04,3990776.62067402,2960095.52036392
869,2024-10-31,3969328.59254445,2973973.97361025
870,2024-11-08,3984860.21981992,2959686.01368052
871,2024-11-07,4024953.72473917,2978462.0343415
872,2024-11-05,4000293.56039212,2979085.41153389
873,2024-11-06,4001139.24715327,2957690.40196057
874,2024-11-07,3997739.71371945,2957553.44253409
875,2024-11-06,4022929.27531856,2959825.29119221
876,2024-11-03,4027209.9520361,2961484.53673979
877,2024-10-16,3992598.83850892,2958694.27251409
878,2024-11-09,4019871.83371262,2965079.22483668
879,2024-10-29,3977902.48279792,2963053.41477245
880,2024-10-16,4004078.04117926,2959474.48716019
881,2024-11-07,3996872.04371733,2958122.31083043
882,2024-11-09,3978406.73423947,2963187.49279695
883,2024-11-09,3997775.06398008,2958707.96603735
884,2024-11-04,3977551.80600752,2980920.3371881
885,2024-11-05,4012698.24497522,2957078.84323277
886,2024-11-03,4038596.68700123,2959988.348518
887,2024-11-05,3990121.1523857,2959782.29772002
888,2024-11-02,3987516.4230509,2953878.48505365
889,2024-11-09,3972812.58838764,2973463.18505069
890,2024-10-29,4012069.05177581,2960462.07925385
891,2024-10-28,4000630.28489455,2957598.94811627
892,2024-11-07,4025264.4736161,2963980.81760273
893,2024-11-05,3998361.94458968,2958562.43751877
894,2024-10-26,4025142.85646411,2964682.74072441
895,2024-11-03,3999443.93505451,2957539.87109399
896,2024-11-04,3989589.98273503,2959559.08976053
897,2024-11-13,4019737.76961168,2973992.2786946
898,2024-10-23,3977011.2277586,2964928.08508946
899,2024-11-08,3982048.76121808,2962793.63243526
900,2024-11-03,3999127.6899525,2954461.49600899
901,2024-11-07,4006295.06426561,2955360.99601193
902,2024-10-30,3988520.73308477,2957035.38160622
903,2024-10-27,3998318.4173566,2940388.23946726
904,2024-10-25,3996639.23243208,2957430.18662107
905,2024-11-06,4000397.34887592,2954964.18798819
906,2024-10-19,4027243.53293514,2946241.23630264
907,2024-11-08,4026306.88322392,2962682.58075743
908,2024-11-09,4008852.81251608,2952968.23944493
909,2024-10-29,3989712.90878898,2959903.29672828
910,2024-10-27,3997626.4411865,2955067.99756511
911,2024-11-07,3974476.68064497,2968204.33113354
912,2024-11-08,3992724.52128889,2957190.34806489
913,2024-10-21,3980578.26481582,2973165.90889872
914,2024-11-05,4009821.81229621,2953423.8168793
915,2024-11-05,3992424.21322547,2956823.89119006
916,2024-10-22,3985094.13587458,2967343.63731918
917,2024-11-06,3990497.8250069,2951961.84597634
918,2024-11-13,4022007.86396949,2929968.39003872
919,2024-11-10,4014120.33372412,2958254.92646562
920,2024-11-12,4020376.01465578,2964455.15614336
921,2024-11-15,4006184.78483757,2978693.25791862
922,2024-11-13,4012601.83152021,2946560.76304916
923,2024-10-31,3999080.31949344,2960080.28246804
924,2024-11-14,3996989.5786338,2953387.45943578
925,2024-11-07,4022758.49411732,2959904.08864234
